step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-2.4403199645179576,0.26829200983047485,0.8342416882514954,0.25756484270095825,0.17382964491844177,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05753600224852562,4.0022454261779785,81.51309204101562,0.0,0.0,0.8357065694766153,0.8342416882514954,0.0014648812251198962,0.0,0.034214880428120965,0.0,0.02690784299975614,-0.02690784299975614,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.6959447964960062,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08037914088052875,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.05753600101849871,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,1.0383545151308737e-08,valid,0.08037914088052875,0.9197324766922494,0|0.0551987135|0.136452354|0.150593566|0.166174033|0.152347367,,,,,,,,,,0.009684598073363304,0.002642798935994506,0.0011612949892878532,0.0015034779207780957
11,0.6000000000000001,-2.467322656096474,0.2693517208099365,0.8341416716575623,0.257489949464798,0.17435677349567413,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.004075717646628618,1.1463626623153687,57.1370735168457,0.0,0.0,0.83424164826256,0.8341416716575623,9.997660499772021e-05,0.0,0.00279139179587746,0.0,0.0019812887773385025,-0.0019812887773385025,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0815775500743868,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.004075717554414781,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,1.4286329680455317e-08,valid,0.0815775500743868,0.9197458040419053,0|0.0124188566|0.0304131872|0.0336200542|0.0371770911|0.034212651,,,,,,,,,,0.009583876933902502,0.0025074060540646315,0.0012809989275410771,0.0014920650282874703
12,0.65,-2.4670706207717155,0.269298791885376,0.8340615630149841,0.2574300169944763,0.17435072362422943,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0032541549298912287,0.016431257128715515,22.92369270324707,0.0,0.0,0.8341416590048601,0.8340615630149841,8.009598987601674e-05,0.0,0.002228849755431383,0.0,0.0015817583838065093,-0.0015817583838065093,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0812786690432149,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.003254154866915326,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,1.1407628853262602e-08,valid,0.0812786690432149,0.9197558980231101,0|0.00146699273|0.00252253675|0.00279389516|0.00310881034|0.0027927306,,,,,,,,,,0.012900840025395155,0.0055760679533705115,0.001142972963862121,0.0014383200323209167
13,0.7000000000000001,-2.4669740716353763,0.26925626397132874,0.8339974284172058,0.2573820948600769,0.17434577643871307,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.002596563659608364,0.013151823543012142,0.06558868288993835,0.0,0.0,0.8340615800727335,0.8339974284172058,6.415165552764446e-05,0.0,0.0017785348071271772,0.0,0.0012620238795319962,-0.0012620238795319962,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08126330541231774,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.002596563809141111,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,9.091776248743369e-09,valid,0.08126330541231774,0.9197642308781228,0|0.00117157114|0.00201493906|0.00223127966|0.00248286468|0.00223040112,,,,,,,,,,0.009897886076942086,0.0029502820689231157,0.0012180201010778546,0.0015067390631884336
14,0.75,-2.4668964487659903,0.2692210376262665,0.8339462876319885,0.2573438882827759,0.1743408590555191,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0020701494067907333,0.01052828785032034,0.052470725029706955,0.0,0.0,0.8339974177318645,0.8339462876319885,5.1130099876006696e-05,0.0,0.0014180189638443932,0.0,0.001006106261360071,-0.001006106261360071,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08125104530264177,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.0020701494088742603,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.241762997644077e-09,valid,0.08125104530264177,0.9197710983047759,0|0.000935134831|0.00160849903|0.00178093075|0.0019818131|0.00178026696,,,,,,,,,,0.008782102027907968,0.0023098919773474336,0.0011852990137413144,0.001642682938836515
15,0.8,-2.4668365834104877,0.26919594407081604,0.833905041217804,0.2573130428791046,0.17433947324752808,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0016504587838426232,0.00839381292462349,0.0426894910633564,0.0,0.0,0.8339463063678534,0.833905041217804,4.126515004942988e-05,0.0,0.0011305727385650158,0.0,0.0008020948278439869,-0.0008020948278439869,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08124142100553394,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.0016504587876315458,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,5.769290757151949e-09,valid,0.08124142100553394,0.9197766670744557,9.12628141e-24|0.000745529603|0.0012825781|0.00141990957|0.00158008051|0.00141939658,,,,,,,,,,0.009683304000645876,0.0024076959816738963,0.0015490989899262786,0.0018893390661105514
16,0.8500000000000001,-2.4667865195686467,0.2691729962825775,0.8338721990585327,0.25728851556777954,0.17433616518974304,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0013120879884809256,0.006767416372895241,0.032527945935726166,0.0,0.0,0.8339050492820594,0.8338721990585327,3.285022352672584e-05,0.0,0.0008988105785639431,0.0,0.0006376281086186782,-0.0006376281086186782,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0812332938910264,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.0013120879203668118,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,4.583740962748467e-09,valid,0.0812332938910264,0.9197815833982214,1.93200035e-23|0.000595289912|0.00102387659|0.00113336143|0.00126143231|0.00113299493,,,,,,,,,,0.009900225908495486,0.0027232050197198987,0.0010608729207888246,0.0017112069763243198
17,0.9,-2.4667458922044823,0.26915398240089417,0.8338461518287659,0.25726908445358276,0.17433276772499084,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0010429491521790624,0.005382774397730827,0.02769283950328827,0.0,0.0,0.833872191637144,0.8338461518287659,2.6039808378119922e-05,0.0,0.0007144587353344057,0.0,0.0005068205255069409,-0.0005068205255069409,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08122719329862815,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.0010429492231673844,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,3.641769356996921e-09,valid,0.08122719329862815,0.9197854482480552,7.91060556e-24|0.0004729821|0.000813703145|0.000900659855|0.00100232548|0.000900370347,,,,,,,,,,0.01233433501329273,0.0032116419170051813,0.0017004270339384675,0.001953792991116643
18,0.9500000000000001,-2.466714894300094,0.26914092898368835,0.8338251709938049,0.2572534680366516,0.17433185875415802,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0008291185367852449,0.004276612773537636,0.02212323620915413,0.0,0.0,0.8338461778085275,0.8338251709938049,2.1006814722612788e-05,0.0,0.0005679860868843939,0.0,0.00040289985610245636,-0.00040289985610245636,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08122239601649467,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.000829118585087757,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,2.8940034943122916e-09,valid,0.08122239601649467,0.9197883990767275,3.93013067e-24|0.000375780774|0.000646607638|0.000715674425|0.000796421181|0.000715444629,,,,,,,,,,0.009230248047970235,0.002604802022688091,0.0011358900228515267,0.0014360350323840976
19,1.0,-2.4666925297285234,0.26912930607795715,0.8338086009025574,0.2572409510612488,0.17433033883571625,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0006572908605448902,0.0034365542232990265,0.016801169142127037,0.0,0.0,0.8338251638940373,0.8338086009025574,1.6562991479895928e-05,0.0,0.0004502818084542098,0.0,0.0003193960973494138,-0.0003193960973494138,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.6930907859932631,0.6930907859932631,0,0,0,0,-1,nan,nan,,,288,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08121833524523073,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.0006572908637431518,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,2.29354385510765e-09,valid,0.08121833524523073,0.919790916569993,6.28671429e-24|0.000299077276|0.000514519059|0.000569434466|0.000633745919|0.00056926674,,,,,,,,,,0.009363824967294931,0.002416454954072833,0.00121311005204916,0.0015016490360721946
20,1.05,-2.4666728353034557,0.2691194415092468,0.8337955474853516,0.25723108649253845,0.17432864010334015,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0005191443488001823,0.0027629309333860874,0.013472497463226318,0.0,0.0,0.83380863134346,0.8337955474853516,1.308385810838697e-05,0.0,0.0003556478425167212,0.0,0.00025228990543804436,-0.00025228990543804436,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.29331330000422895,0.9864040859974921,0,0,0,0,-1,nan,nan,,,352,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 352, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08121525324390896,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.0005191443431742914,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,9.006340530600776e-07,valid,0.08121525324390896,0.91979270897427,9.38954413e-25|0.000236742067|0.000407445181|0.000450931999|0.000501788178|0.000450793322,,,,,,,,,,0.3032940949779004,0.0027260510250926018,0.0014762820210307837,0.0014680130407214165
21,1.1,-2.466655530697148,0.269111692905426,0.8337851762771606,0.25722330808639526,0.17432714998722076,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0004114632902201265,0.0021536212880164385,0.01218622736632824,0.0,0.0,0.8337955467268743,0.8337851762771606,1.0370449713636987e-05,0.0,0.0002818815608440868,0.0,0.00019995736126484463,-0.00019995736126484463,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.29331330000422895,0.9864040859974921,0,0,0,0,-1,nan,nan,,,352,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 352, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08121292838633204,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.0004114632858741521,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,7.137597749902686e-07,valid,0.08121292838633204,0.9197938335249956,7.79043493e-24|0.000186985976|0.000321825146|0.000356163604|0.000396333984|0.000356057461,,,,,,,,,,0.010797108989208937,0.003850089036859572,0.001206755987368524,0.0015841950662434101
22,1.1500000000000001,-2.466643555233933,0.26910558342933655,0.8337770104408264,0.257217139005661,0.17432594299316406,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00032612294307909906,0.0017068067099899054,0.008936289697885513,0.0,0.0,0.8337851613498903,0.8337770104408264,8.150909063919798e-06,0.0,0.00022341878567279163,0.0,0.0001584832323620159,-0.0001584832323620159,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.29331330000422895,0.9864040859974921,0,0,0,0,-1,nan,nan,,,352,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 352, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08121099977258933,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.0003261229431518481,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,5.656807151927965e-07,valid,0.08121099977258933,0.9197947206521295,3.08610579e-24|0.000148195586|0.000255072865|0.000282282597|0.000314120105|0.000282198961,,,,,,,,,,0.008858360000886023,0.0024502540472894907,0.0012249330757185817,0.0014407540438696742
23,1.2000000000000002,-2.4666324173747927,0.26910102367401123,0.8337704539299011,0.25721225142478943,0.17432530224323273,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00025858476874418557,0.0013507636031135917,0.007120861671864986,0.0,0.0,0.833777018453795,0.8337704539299011,6.564523893914931e-06,0.0,0.00017715086843662374,0.0,0.0001256612286124064,-0.0001256612286124064,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.29331330000422895,0.9864040859974921,0,0,0,0,-1,nan,nan,,,352,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 352, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120946059560208,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.00025858476713976595,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,4.485063716416727e-07,valid,0.08120946059560208,0.9197955529098889,2.44313633e-24|0.000117458043|0.000202173245|0.000223735824|0.000248970305|0.000223669881,,,,,,,,,,0.009298834949731827,0.0025740470737218857,0.0012388400500640273,0.0014175929827615619
24,1.25,-2.4666266069816034,0.26909708976745605,0.8337653875350952,0.25720837712287903,0.17432451248168945,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0002049212926067412,0.0010732696391642094,0.005549879744648933,0.0,0.0,0.8337704844040795,0.8337653875350952,5.096868984311165e-06,0.0,0.0001403877175032561,0.0,9.958241939205614e-05,-9.958241939205614e-05,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.29331330000422895,0.9864040859974921,0,0,0,0,-1,nan,nan,,,352,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 352, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120823778862743,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.00020492127997390699,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,3.554130093588693e-07,valid,0.08120823778862743,0.9197961235453629,0|9.31323907e-05|0.000160306604|0.000177401365|0.000197410035|0.000177349323,,,,,,,,,,0.01039733993820846,0.0031844619661569595,0.0011288400273770094,0.001986444927752018
25,1.3,-2.466617897586662,0.2690940499305725,0.8337612748146057,0.2572053074836731,0.1743239462375641,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00016242716810666025,0.0008498822571709752,0.0044677481055259705,0.0,0.0,0.8337653614018963,0.8337612748146057,4.08658729056377e-06,0.0,0.00011127614922393831,0.0,7.89318233000559e-05,-7.89318233000559e-05,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.29331330000422895,0.9864040859974921,0,0,0,0,-1,nan,nan,,,352,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 352, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120729487079573,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.0001624271709004237,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,2.8170174828665647e-07,valid,0.08120729487079573,0.9197966501916617,0|7.3804925e-05|0.000127040709|0.000140586436|0.000156442977|0.00014054539,,,,,,,,,,0.008750105043873191,0.002349296002648771,0.0011101680574938655,0.001406211988069117
26,1.35,-2.466613401753123,0.2690919041633606,0.8337579965591431,0.2572028338909149,0.17432379722595215,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00012874628009740263,0.0006736178183928132,0.0035252883099019527,0.0,0.0,0.8337612619011507,0.8337579965591431,3.2653420076744766e-06,0.0,8.820213836972488e-05,0.0,6.25642651868614e-05,-6.25642651868614e-05,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.29331330000422895,0.9864040859974921,0,0,0,0,-1,nan,nan,,,352,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 352, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120652995395378,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.00012874627928971685,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,2.2328182857341906e-07,valid,0.08120652995395378,0.9197970049130246,0|5.8499865e-05|0.000100697468|0.000111433322|0.000124001773|0.000111400878,,,,,,,,,,0.009283507941290736,0.0022802689345553517,0.0010624740971252322,0.002210865030065179
27,1.4000000000000001,-2.4666097416442074,0.2690899074077606,0.8337554335594177,0.2572008967399597,0.17432332038879395,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00010204602585872635,0.0005340049974620342,0.002792256884276867,0.0,0.0,0.833757994931626,0.8337554335594177,2.5613722082207246e-06,0.0,6.991033257360566e-05,0.0,4.9589117044001053e-05,-4.9589117044001053e-05,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.29331330000422895,0.9864040859974921,0,0,0,0,-1,nan,nan,,,352,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 352, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,1.0,filtered,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120591252230006,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,0.00010204603113192903,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,1.7697224794565127e-07,valid,0.08120591252230006,0.9197972112490175,0|4.63692231e-05|7.98175179e-05|8.83266091e-05|9.82889027e-05|8.83009568e-05,,,,,,,,,,0.00919659505598247,0.0023741639452055097,0.001129325944930315,0.0019998300122097135
