step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
73,3.7,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.23443772306200117,1.2828392731025815,0,0,0,0,-1,nan,nan,,,352,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 332, 'obstacle_contact': 19, 'self_collision': 0}",0.01753417723109638,351,351,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124004876684,0,0,0,0,0.28049618741071725,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.2817124004876684,0.8910643360408206,7.14848127e-33|4.56460234e-16|4.72705386e-16|6.22561753e-16|9.66585453e-16|9.29976969e-16,0.448987017|0.286519051|0.2817124|0.355032348|0.383643189|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196406|0.612433766,0.568987017|0.406519051|0.4017124|0.475032348|0.503643189|0.557880549,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,1.79594807|1.1460762|1.1268496|1.42012939|1.53457276|1.7515222,optimal,0.21013402753741708,0.0,0.21013402753741708,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.009964040946215391,0.0024253110168501735,0.0013671830529347062,0.0017907889559864998
74,3.75,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.23443772306200117,1.2828392731025815,0,0,0,0,-1,nan,nan,,,352,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 332, 'obstacle_contact': 19, 'self_collision': 0}",0.01753417723109638,351,351,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124004876684,0,0,0,0,0.28049618741071725,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.2817124004876684,0.8910643360408206,9.73006229e-35|6.21304922e-18|6.43416799e-18|8.47391848e-18|1.31565525e-17|1.26582607e-17,0.448987017|0.286519051|0.2817124|0.355032348|0.383643189|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196406|0.612433766,0.568987017|0.406519051|0.4017124|0.475032348|0.503643189|0.557880549,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,1.79594807|1.1460762|1.1268496|1.42012939|1.53457276|1.7515222,optimal,0.21013402753741708,0.0,0.21013402753741708,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.009808380040340126,0.0026249910006299615,0.0013580170925706625,0.001712011988274753
75,3.8000000000000003,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.23443772306200117,1.2828392731025815,0,0,0,0,-1,nan,nan,,,352,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 332, 'obstacle_contact': 19, 'self_collision': 0}",0.01753417723109638,351,351,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124004876684,0,0,0,0,0.28049618741071725,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.2817124004876684,0.8910643360408206,1.32439479e-36|8.45681163e-20|8.75778459e-20|1.15341646e-19|1.7907871e-19|1.72296277e-19,0.448987017|0.286519051|0.2817124|0.355032348|0.383643189|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196406|0.612433766,0.568987017|0.406519051|0.4017124|0.475032348|0.503643189|0.557880549,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,1.79594807|1.1460762|1.1268496|1.42012939|1.53457276|1.7515222,optimal,0.21013402753741708,0.0,0.21013402753741708,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.009081389056518674,0.0023158849216997623,0.0012633319711312652,0.001596015994437039
76,3.85,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.23443772306200117,1.2828392731025815,0,0,0,0,-1,nan,nan,,,352,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 332, 'obstacle_contact': 19, 'self_collision': 0}",0.01753417723109638,351,351,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124004876684,0,0,0,0,0.28049618741071725,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.2817124004876684,0.8910643360408206,1.80268287e-38|1.15108792e-21|1.19205446e-21|1.56995782e-21|2.43750661e-21|2.34518841e-21,0.448987017|0.286519051|0.2817124|0.355032348|0.383643189|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196406|0.612433766,0.568987017|0.406519051|0.4017124|0.475032348|0.503643189|0.557880549,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,1.79594807|1.1460762|1.1268496|1.42012939|1.53457276|1.7515222,optimal,0.21013402753741708,0.0,0.21013402753741708,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.010362056083977222,0.0025757369585335255,0.0014533710200339556,0.001759394071996212
77,3.9000000000000004,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.23443772306200117,1.2828392731025815,0,0,0,0,-1,nan,nan,,,352,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 332, 'obstacle_contact': 19, 'self_collision': 0}",0.01753417723109638,351,351,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124004876684,0,0,0,0,0.28049618741071725,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.2817124004876684,0.8910643360408206,2.45369834e-40|1.56678847e-23|1.62254955e-23|2.13692782e-23|3.31778062e-23|3.19212287e-23,0.448987017|0.286519051|0.2817124|0.355032348|0.383643189|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196406|0.612433766,0.568987017|0.406519051|0.4017124|0.475032348|0.503643189|0.557880549,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,1.79594807|1.1460762|1.1268496|1.42012939|1.53457276|1.7515222,optimal,0.21013402753741708,0.0,0.21013402753741708,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.00988062797114253,0.002566781942732632,0.0013565159169957042,0.0016908789984881878
78,3.95,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.23443772306200117,1.2828392731025815,0,0,0,0,-1,nan,nan,,,352,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 332, 'obstacle_contact': 19, 'self_collision': 0}",0.01753417723109638,351,351,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124004876684,0,0,0,0,0.28049618741071725,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.2817124004876684,0.8910643360408206,3.33981982e-42|2.13261374e-25|2.20851221e-25|2.90865151e-25|4.51595401e-25|4.34491661e-25,0.448987017|0.286519051|0.2817124|0.355032348|0.383643189|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196406|0.612433766,0.568987017|0.406519051|0.4017124|0.475032348|0.503643189|0.557880549,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,1.79594807|1.1460762|1.1268496|1.42012939|1.53457276|1.7515222,optimal,0.21013402753741708,0.0,0.21013402753741708,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.009747836971655488,0.0025167790008708835,0.0013917229371145368,0.0016607959987595677
79,4.0,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.23443772306200117,1.2828392731025815,0,0,0,0,-1,nan,nan,,,352,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 332, 'obstacle_contact': 19, 'self_collision': 0}",0.01753417723109638,351,351,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124004876684,0,0,0,0,0.28049618741071725,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.2817124004876684,0.8910643360408206,4.5459523e-44|2.90277973e-27|3.00608796e-27|3.95907354e-27|6.14683238e-27|5.91402697e-27,0.448987017|0.286519051|0.2817124|0.355032348|0.383643189|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196406|0.612433766,0.568987017|0.406519051|0.4017124|0.475032348|0.503643189|0.557880549,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,1.79594807|1.1460762|1.1268496|1.42012939|1.53457276|1.7515222,optimal,0.21013402753741708,0.0,0.21013402753741708,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.0106011510360986,0.0026257740100845695,0.0014616179978474975,0.0018571759574115276
80,4.05,-1.5633078893671388,0.06273511052131653,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3578871005393012e-07,2.7157741442351835e-06,5.431548197520897e-05,0.0,0.0,0.8100517102849315,0.810051679611206,3.0673725448515654e-08,0.0,9.106452787297838e-08,0.0,5.181016834156034e-08,-5.181016834156034e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25910552009008825,1.5419447931926697,0,0,0,0,-1,nan,nan,,,416,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 393, 'obstacle_contact': 22, 'self_collision': 0}",0.017168571536497486,415,415,nan,nan,0.0,passthrough,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124004876684,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,1.357887078200954e-07,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,2.8035475033591767e-10,valid,0.2817124004876684,0.8910643360408206,6.18766385e-46|3.95108081e-29|4.09169745e-29|5.38884136e-29|8.36668115e-29|8.04980121e-29,0.448987017|0.286519051|0.2817124|0.355032348|0.383643189|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196406|0.612433766,0.568987017|0.406519051|0.4017124|0.475032348|0.503643189|0.557880549,0|0|0|0|0|0,-1.03233325e-28|2.21196372e-08|1.01545121e-08|-1.68925582e-08|-2.69975232e-08|-2.68215254e-08,0|0|0|0|0|0,1.79594807|1.14607623|1.12684961|1.42012937|1.53457273|1.75152217,optimal,0.21013403200545258,5.181016834156035e-08,0.21013398019528423,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.2696743670385331,0.0026266839122399688,0.0014817079063504934,0.0019741429714486003
81,4.1000000000000005,-1.5633078893671384,0.06273511052131653,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.6454029956066734e-08,1.786693587746413e-06,9.004935418488458e-05,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,3.115365241798242e-08,0.0,1.7724529540280134e-08,-1.7724529540280134e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25910552009008825,1.5419447931926697,0,0,0,0,-1,nan,nan,,,416,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 393, 'obstacle_contact': 22, 'self_collision': 0}",0.017168571536497486,415,415,nan,nan,0.1357887078200954,filtered,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124043599015,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,4.645403066708384e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,6.307932835625252e-06,0,osqp,9.591083286738738e-11,valid,0.2817124043599015,0.891064256522232,8.66561815e-27|4.76815572e-08|5.27133342e-08|8.77167383e-08|9.84880629e-08|9.01084937e-08,0.448987021|0.286519055|0.281712404|0.355032354|0.383643193|0.437880553,0.623540234|0.461072268|0.456265617|0.529585567|0.558196406|0.612433766,0.568987021|0.406519055|0.401712404|0.475032354|0.503643193|0.557880553,0|0|0|0.15|0.15|0.15,-3.53166456e-29|7.56724369e-09|3.47391175e-09|-5.77903207e-09|-9.23599344e-09|-9.17578386e-09,0|0|0|0|0|0,1.79594809|1.14607623|1.12684962|1.42012941|1.53457276|1.7515222,optimal,0.2101340837168416,1.7724529540280134e-08,0.21013406599231207,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.011279285070486367,0.0033607619116082788,0.0012975949794054031,0.001805496052838862
82,4.15,-1.5633078893671382,0.06273511052131653,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.6454029956066734e-08,1.1102230246251565e-15,3.573387220967561e-05,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,3.115365245779125e-08,0.0,1.7724529563886023e-08,-1.7724529563886023e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25910552009008825,1.5419447931926697,0,0,0,0,-1,nan,nan,,,416,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 393, 'obstacle_contact': 22, 'self_collision': 0}",0.017168571536497486,415,415,nan,nan,0.04645403066708384,filtered,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28171240444865553,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,4.645403058851975e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,2.1579769509116886e-06,0,osqp,9.591083157331294e-11,valid,0.28171240444865553,0.8910642568210786,5.22442428e-27|1.68315421e-08|1.85642507e-08|3.06961858e-08|3.47742779e-08|3.17430827e-08,0.448987021|0.286519055|0.281712404|0.355032351|0.383643196|0.437880556,0.623540234|0.461072268|0.456265617|0.529585563|0.558196409|0.612433769,0.568987021|0.406519055|0.401712404|0.475032351|0.503643196|0.557880556,0|0|0|0.15|0.15|0.15,-3.53166456e-29|7.56724369e-09|3.47391216e-09|-5.77903193e-09|-9.23599392e-09|-9.17578423e-09,0|0|0|0|0|0,1.79594809|1.14607623|1.12684962|1.4201294|1.53457277|1.75152222,optimal,0.21013404989982307,1.7724529563886023e-08,0.2101340321752935,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.014363541034981608,0.0035504690604284406,0.0020561019191518426,0.0023014589678496122
83,4.2,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.645403350878041e-08,7.437321293763191e-14,1.4909405090732242e-12,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,3.115365408873873e-08,0.0,1.7724530399779673e-08,-1.7724530399779673e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25910552009008825,1.5419447931926697,0,0,0,0,-1,nan,nan,,,416,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 393, 'obstacle_contact': 22, 'self_collision': 0}",0.017168571536497486,415,415,nan,nan,0.046454030588519754,filtered,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124044415189,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,4.645403138159654e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,2.1579769509116886e-06,0,osqp,9.59108323615896e-11,valid,0.2817124044415189,0.8910642569638102,5.18134831e-29|1.64968986e-08|1.8222273e-08|3.02529462e-08|3.40776673e-08|3.11515599e-08,0.448987021|0.286519055|0.281712404|0.355032351|0.383643196|0.437880551,0.623540234|0.461072268|0.456265617|0.529585564|0.558196409|0.612433764,0.568987021|0.406519055|0.401712404|0.475032351|0.503643196|0.557880551,0|0|0|0.15|0.15|0.15,-3.53166527e-29|7.56724439e-09|3.47391252e-09|-5.77903238e-09|-9.23599465e-09|-9.1757843e-09,0|0|0|0|0|0,1.79594808|1.14607623|1.12684962|1.4201294|1.53457277|1.7515222,optimal,0.2101340481962277,1.7724530399779676e-08,0.2101340304716973,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.013322148006409407,0.003562367055565119,0.0018400410190224648,0.0022924779914319515
84,4.25,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.645403350878041e-08,0.0,1.487464231647584e-12,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,3.1153654109034843e-08,0.0,1.772453041178375e-08,-1.772453041178375e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25910552009008825,1.5419447931926697,0,0,0,0,-1,nan,nan,,,416,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 393, 'obstacle_contact': 22, 'self_collision': 0}",0.017168571536497486,415,415,nan,nan,0.046454031381596546,filtered,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28171240183246854,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,4.6454031334493185e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,2.157977178285364e-06,0,osqp,9.591083164872534e-11,valid,0.28171240183246854,0.8910643091448175,1.23488818e-28|1.64923296e-08|1.8217605e-08|3.02468972e-08|3.40681769e-08|3.11435203e-08,0.448987019|0.286519052|0.281712402|0.355032348|0.383643193|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196409|0.612433764,0.568987019|0.406519052|0.401712402|0.475032348|0.503643193|0.557880549,0|0|0|0.15|0.15|0.15,-3.53166527e-29|7.56724439e-09|3.47391253e-09|-5.77903239e-09|-9.23599472e-09|-9.17578432e-09,0|0|0|0|0|0,1.79594807|1.14607622|1.12684961|1.42012939|1.53457276|1.75152219,optimal,0.21013404834838104,1.772453041178375e-08,0.21013403062385064,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.014832585002295673,0.003815507050603628,0.0020498009398579597,0.002495061024092138
85,4.3,-1.563307948971783,0.06273512542247772,0.810051679611206,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.645403350878041e-08,0.0,0.0,0.0,0.0,0.8100516933367987,0.810051679611206,1.3725592662439112e-08,0.0,3.115365412932707e-08,0.0,1.7724530423785523e-08,-1.7724530423785523e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25910552009008825,1.5419447931926697,0,0,0,0,-1,nan,nan,,,416,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 1, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 393, 'obstacle_contact': 22, 'self_collision': 0}",0.017168571536497486,415,415,nan,nan,0.04645403133449319,filtered,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124018254954,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,4.6454031287483214e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,2.157977178285364e-06,0,osqp,9.59108308781702e-11,valid,0.2817124018254954,0.8910643092842802,1.2446432e-28|1.64922677e-08|1.82175417e-08|3.02468152e-08|3.40680481e-08|3.11434113e-08,0.448987019|0.286519052|0.281712402|0.355032348|0.383643193|0.437880549,0.623540234|0.461072268|0.456265617|0.529585564|0.558196409|0.612433764,0.568987019|0.406519052|0.401712402|0.475032348|0.503643193|0.557880549,0|0|0|0.15|0.15|0.15,-3.53166527e-29|7.5672444e-09|3.47391254e-09|-5.7790324e-09|-9.23599475e-09|-9.17578435e-09,0|0|0|0|0|0,1.79594807|1.14607622|1.12684961|1.42012939|1.53457276|1.75152219,optimal,0.21013404850050674,1.772453042378552e-08,0.2101340307759763,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.014474618015810847,0.0038440439384430647,0.0020632370142266154,0.0023591489298269153
